id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6ZFbXIJkuI1dVNWvzJzown,Time,Hans Zimmer,['0YC192cP3KPCRWx8zr8MfZ'],german soundtrack soundtrack,2010,275.547,72,0.221,0.0879,7,43.004000000000005,1,0.0381,0.155,0.698,0.0869,0.0401,126.622
04YutdH0j1INpsva3gOipt,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul","['1yxSLGMDHlW21z4YXirZDS', '1i8SpTcr7yvPOmcqrbnVXY', '1OB278sOZVSFx5vXqYha83']",latin puerto rican pop reggaeton trap latino dance pop pop pop rap ,2020,251.429,72,0.878,0.626,2,53.055,1,0.0476,0.19,0.000731,0.0939,0.427,105.046
78G6jgpMdzSEiBPkBLWi9S,Short Jeans - Ao Vivo,"Hugo Henrique, Jorge","['5Z05MLMVXu2Vmj1WWwO97E', '2u5Aq4Kfss4UDbRKYH4KLS']", sertanejo pop,2021,180.5,72,0.557,0.817,10,55.306,1,0.0487,0.739,0.0,0.793,0.558,125.246
1KU5EHSz04JhGg3rReGJ0N,Black Velvet,Alannah Myles,['6IYnSXO40Bh7Zdqhf6rQoj'],classic canadian rock new wave pop,1989,287.44,72,0.754,0.366,8,49.93,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147
4W4wYHtsrgDiivRASVOINL,Love Shack,"""The B-52s""",['3gdbcIdNypBsYNu3iiCjtN'],art rock dance rock new romantic new wave new wave pop permanent wave pop rock postpunk rock zolo,1989,320.68,72,0.701,0.803,5,53.214,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608
58k32my5lKofeZRtIvBDg9,HONEST,Baby Keem,['5SXuuuRpukkTvsLuUknva1'],hip hop rap trap underground hip hop vapor trap,2019,172.672,72,0.676,0.536,2,51.21,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037
7IG7laqVpcvIIULrwWP5SA,Vida Louca,"Mc Poze do Rodo, Neo Beats, Mainstreet","['28ie4NNTa2VW2QV4Zray8M', '6PERJZF7wohA034PAxDK0b', '25XJqeReVV38w0tR04GGBd']",trap carioca trap funk trap brasileiro funk carioca funk ostentacao,2021,155.67600000000002,72,0.852,0.62,6,54.21,0,0.227,0.359,0.0,0.101,0.744,92.464
6Vdyu21iT8qScU1haSjWUU,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)","Quality Control, Layton Greene, Lil Baby, City Girls, PnB Rock","['6i392l38cR3uBPF0DbNs7S', '02ZtVIjKL1PYLlMmP1sz0h', '5f7VJjfbwm532GiveGC0ZK', '37hAfseJWi0G3Scife12Il', '21WS9wngs9AqFckK7yYJPM']",pop rb dance pop pop pop rap rb scam rap trap queen hip hop melodic rap pop rap rap southern hip hop trap vapor trap melodic rap pop rap rb rap trap atl hip hop atl trap rap trap,2019,171.647,72,0.76,0.755,6,55.265,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993
3FskQrDXcY24ur2fCvz35O,Ye,Burna Boy,['3wcj11K77LjEY1PkEazffa'],afro dancehall dancehall nigerian hip hop nigerian pop,2018,231.618,72,0.503,0.592,5,54.077,0,0.444,0.0181,0.00014,0.169,0.344,201.85
5mu1uv8RmzDkF8foePK5qa,Kream (feat. Tyga),"Iggy Azalea, Tyga","['5yG7ZAZafVaAlMTeBybKAL', '5LHRHt1k9lMyONurDHEdrp']",dance pop hip hop pop rap rap southern hip hop trap australian hip hop dance pop hip pop pop pop rap postteen pop,2018,166.627,72,0.785,0.425,10,53.335,1,0.137,0.0335,4.36e-06,0.108,0.192,174.028
3zb856RMKFjdvWre0TKcmA,Una Vaina Loca,Fuego,['7wU2WGCJ8HxkekHHE2QLul'],dominican pop latin latin hip hop rap dominicano reggaeton reggaeton flow trap latino tropical urbano espanol,2011,188.238,72,0.8,0.669,1,47.102,1,0.0546,0.19,2.35e-05,0.0609,0.721,117.015
1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,['4XpUIb8uuNlIWVKmgKZXC0'],kpop krap korean rb,2020,227.227,72,0.874,0.787,10,57.584,0,0.129,0.118,0.0,0.11,0.896,108.007
6pQKUKBpwr6GhfhcFFFozo,Não Nasceu pra Namorar,"MC Zaquin, MC Rick","['1OwYxVDNKP9JtSpp5E0uA4', '1mvpEXClANunyiHFtAXCxt']",funk bh funk carioca funk bh funk carioca funk ostentacao,2021,140.308,72,0.525,0.448,1,55.925,0,0.0443,0.14,0.0,0.0922,0.527,83.406
312zSwwbPU7C3sTmro4Wx9,It's Ok If You Forget Me,Astrid S,['3AVfmawzu83sp94QW7CEGm'],alt z dance pop electropop indie cafe pop norwegian pop pop postteen pop tropical house uk pop,2020,204.989,72,0.562,0.379,6,52.375,1,0.231,0.526,0.0,0.151,0.258,171.848
1NXeltgzjQeiC4hbf2XNVr,Esquece de Me Esquecer,"Zé Felipe, Gusttavo Lima","['7cmuxPnXRJxwuYDHfbD8Eu', '7MiDcPa6UiV3In7lIM71IN']",sertanejo sertanejo universitario sertanejo pop,2021,180.905,72,0.785,0.869,0,57.831,1,0.0389,0.114,0.0,0.347,0.886,134.024
7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,Gunna,['2hlmm7s2ICUX0LVIhVFlZQ'],atl hip hop melodic rap rap trap,2019,151.53900000000002,72,0.916,0.756,0,52.347,1,0.188,0.0942,0.0,0.23,0.756,115.69
2bPghtjMJBxGMjSgi8rMKK,Renk Renk - Olha o Barulinho da Cama,"MC MN, MC RD, DJ K, MC Fefe Original","['4hV3aU0WKvFaiX5ugXP5hp', '78H6e2JAAgb4BhOqlfIwvH', '2Jd0o9svYgaJKycSRm9pBg', '216n35QAJbFhComSly2pcu']",funk carioca,2021,214.176,72,0.799,0.74,2,54.475,1,0.356,0.0713,1.3e-06,0.222,0.554,129.918
7cmwzU8jmurYtLYncS0bPQ,Cabelinho na Regua,"MC Cego Abusado, MC Meno K","['656sFhsnTuJ79P7apmFSVc', '1CbQrKvCpEnekM3QMGJtXK']",brega funk funk carioca funk ostentacao,2021,151.187,72,0.764,0.582,10,53.092,0,0.17,0.0244,0.0,0.0729,0.938,170.09
6UjZ2Yx2g2a52XxiA8ONxZ,Outnumbered,Dermot Kennedy,['5KNNVgR6LBIABRIomyCwKJ'],folkpop irish pop pop,2019,245.7,72,0.614,0.684,0,54.21,1,0.157,0.247,0.0,0.0976,0.258,156.85
0gmDtSc2Ay17diWj6nJjlG,CORINGA,Jão,['59FrDXDVJz0EKqYg39dnT2'],funk carioca nova mpb pop lgbtq brasileira pop nacional,2021,187.08,72,0.73,0.566,5,54.601,0,0.0503,0.0315,0.0,0.191,0.497,96.952
2D13ouGidILQGRVnihYuCF,F* F* M*,"Filipe Ret, Dallass","['7gJN8W0589FisSYJS17K54', '4LAFtDzlQM89xov636hMVv']",funk carioca pop rap brasileiro brazilian hip hop trap brasileiro,2021,176.0,72,0.866,0.542,4,52.87,0,0.344,0.651,0.0,0.09,0.362,119.982
3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),"Wale, Miguel","['67nwj3Y5sZQLl72VNUHEYE', '360IAlyVv4PCEVjgyMZrxK']",dance pop hip hop pop rb urban contemporary dance pop gangster rap hip hop pop pop rap rb rap southern hip hop trap urban contemporary,2011,213.253,72,0.512,0.598,9,55.041,0,0.115,0.611,0.0,0.0881,0.345,70.189
1xKP7GVLY33i5jmx1bB1Kk,Piensa En Mí,Grupo Mojado,['28NFZuZbEm7yzMpv1q1Rb7'],cumbia sonidera grupera gruperas inmortales regional mexican,1996,177.04,72,0.72,0.538,10,51.126,1,0.0455,0.348,0.0,0.0654,0.805,80.096
3oqC4Ta40ft6NnTJwcUTdi,Pipa Voada (feat. Emicida),"Rashid, Lukinhas, Emicida","['5WgRuO0mhM36NFoapzpWBH', '0vsOB7tW4ItHtdZBzKQZxp', '2d9LRvQJnAXRijqIJDDs2K']",brazilian hip hop brazilian rock pop rap brasileiro rb brasileiro afrofuturismo brasileiro brazilian hip hop brazilian rock funk ostentacao hip hop tuga manguebeat pop lgbtq brasileira pop nacional,2020,185.333,72,0.758,0.732,5,54.489,0,0.051,0.489,0.0,0.13,0.924,90.038
0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,['2DaxqgrOhkeH0fpeiQq2f4'],beatlesque britpop madchester permanent wave rock,1995,289.56,72,0.327,0.938,0,56.763,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937
5hheGdf1cb4rK0FNiedCfK,The Devil in I,Slipknot,['05fG473iIaoy82BF1aGhL8'],alternative metal double drumming nu metal rap metal,2014,342.821,72,0.398,0.939,9,57.135,0,0.0648,0.00591,0.000881,0.357,0.235,92.027
7jFEykLSATTBHLCJXikHmD,Acabou a Água (feat. Mc Ygor Yanks),"MC 3L, DJ J2, DJ PBeats, Mc Ygor Yanks","['4BbsSamQy6XSByO4O4Nymt', '64ZV1p2uqJZi2StfpemVFD', '6tQDQivRhULyEMBCneS7f9', '53Igo3wsijmDpvwrbaRBI4']",  rave funk,2020,174.759,72,0.907,0.475,11,57.494,0,0.072,0.553,3.32e-06,0.265,0.592,130.038
5cfYurP1XKldMBtvBBJiTs,Ramblin' Man,Allman Brothers Band,['4wQ3PyMz3WwJGI5uEqHUVR'],album rock blues rock classic rock country rock double drumming electric blues folk rock hard rock jam band mellow gold psychedelic rock rock roots rock soft rock southern rock,1989,288.507,72,0.349,0.692,1,48.309,1,0.0338,0.462,0.00266,0.197,0.952,179.396
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,"LUM!X, Gabry Ponte, Robin Schulz","['0TKFPt9w0AAEnhB9bd0pLy', '5ENS85nZShljwNgg4wFD7D', '3t5xRXzsuZmMDkQzgOX35S']",dance pop deep euro house deep house edm german dance pop pop dance tropical house eurodance italo dance slap house edm melbourne bounce international pop dance slap house tropical house,2019,165.947,72,0.475,0.815,8,53.932,0,0.124,0.133,0.0,0.11,0.48,126.164
4ESPuOrSsRcBISzcMlzmY5,Sad (feat. Afrojack),"Chico Rose, Afrojack","['5OdVywqKqyCWwfE2fZb7IX', '4D75GcNG95ebPtNvoNVXhz']",edm electro house house pop dance pop edm slap house tropical house big room dance pop dutch house edm electro house pop dance progressive electro house progressive house tropical house,2019,161.28,72,0.717,0.716,3,54.515,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064
2fEgPCDD0qRvZeVrY381EW,Pedaço de Mim,"OIK, BIN, IssoQueÉSomDeRap","['1B5n6jsxvFldc6Nq8Wx8VJ', '1WXbiUMl1AT9Inb619xPUg', '43DrL9cHm49HEwg85idE2c']",rap baixada fluminense trap carioca ,2020,202.318,72,0.623,0.629,7,54.74,1,0.2,0.595,0.0,0.0894,0.653,94.55
1gRxJURUiIEpsNGfhIKCrF,Perfectly Imperfect,Declan J Donovan,['6bh228LGC3eAzbplPWV02r'],indie cafe pop uk pop,2020,204.086,72,0.501,0.377,2,54.253,1,0.0404,0.66,0.0,0.117,0.177,104.979
5J4tK2FbXQEeC0AsfFgwpz,Cuidado Que Eu Te Supero,Yasmin Santos,['597XBqZtaiZC7laCNx3nVz'],funk carioca sertanejo sertanejo pop sertanejo universitario,2020,174.628,72,0.67,0.819,8,55.184,1,0.0825,0.0937,0.0,0.101,0.763,168.044
5gCmfR5JE6VUVJykdCStwa,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,['1OnaDJeU2PxDBZZFkzkvZl'],forro piseiro,2020,173.469,72,0.816,0.809,1,53.151,1,0.101,0.0483,0.000246,0.0526,0.633,169.894
3wCx8pwK7J1LVe13dFXjPm,Beat Box,SpotemGottem,['3Y2MLcrD3ZQXRXmtn4fZQx'],florida rap viral rap,2020,110.498,72,0.762,0.542,1,53.749,1,0.35,0.195,0.0,0.125,0.201,159.954
4dkMmfrNEIUMjoEIFHA2yy,Eu Vou Tirar Você Do Cabaré,Israell Muniz,['1GEoj0CGGUFSqnDepUa3o9'],forro,2020,153.253,72,0.751,0.815,5,56.907,0,0.0274,0.2,0.0,0.0461,0.851,129.977
3Xuo5utyzk86BwlUHdTR2O,Briga Feia - Ao Vivo,Henrique & Juliano,['3p7PcrEHaaKLJnPUGOtRlT'],sertanejo pop sertanejo universitario,2020,194.58,72,0.589,0.846,11,54.499,1,0.0616,0.108,0.0,0.93,0.565,167.987
5XyDFMwY1NTIlkbzcfVyl3,Nega Chegando,"O Boy da Seresta, Menor Nico","['4TShXxXZjnjd1nnEw9R5Hs', '0xTWPVQfXgaj6Je1inSRKw']",forro ,2020,138.104,72,0.811,0.633,8,56.739,0,0.0474,0.555,0.00256,0.0815,0.818,144.0
2ylAocQwOgzelMbW9KJL56,Meia Noite,Zé Vaqueiro,['5K8Rmjmf4RZFffz94EmBRt'],forro de favela,2020,210.352,72,0.767,0.865,9,56.44,0,0.0589,0.345,0.0,0.1,0.958,156.052
3wYOGJYD31sLRmBgCvWxa4,I Found You,"Cash Cash, Andy Grammer","['1LOB7jTeEV14pHai6EXSzF', '2oX42qP5ineK3hrhBECLmj']",dance pop edm electro house electropop electropowerpop indie poptimism pop pop dance pop edm tropical house dance pop modern rock neo mellow pop pop rock postteen pop,2020,167.308,72,0.646,0.761,1,57.443,1,0.0385,0.0714,0.0,0.222,0.472,129.916
18O00Y7yrkJ0pRXm1n21Og,Eleven (feat. Summer Walker),"Khalid, Summer Walker","['6LuN9FCkKOj5PcnpouEgny', '57LYzLEk2LcFghVwuWbcuS']",pop rb alternative rb pop,2020,206.08,72,0.679,0.408,4,50.246,0,0.0882,0.133,0.00455,0.23,0.151,129.079
3QUriWUE8WnWLpWxHA52k4,Anota Placa,"Tz da Coronel, Vinta","['3lIU3RoZiHen1QXAQ3KQ9e', '5xcDWx5ijKmZyxlgbtcK0C']",trap funk,2020,235.056,72,0.747,0.628,8,52.554,0,0.438,0.23,0.0,0.27,0.525,114.857
1Cqg0nJOZRyvltkof8tjqA,Foi Pá Pum,Simone & Simaria,['0MInKJqZscEeNc5K3K0mkE'],funk carioca pop nacional sertanejo sertanejo pop sertanejo universitario,2020,183.413,72,0.627,0.818,1,56.914,1,0.103,0.378,0.0,0.246,0.449,161.857
43CHdbHYdcbUWP10UFKyZ7,Giants,Dermot Kennedy,['5KNNVgR6LBIABRIomyCwKJ'],folkpop irish pop pop,2019,177.173,72,0.572,0.833,8,54.709,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),"Sam Feldt, Sigma, Gia Koka","['20gsENnposVs2I4rQ5kvrf', '01pKrlgPJhm5dB4lneYAqS', '71WExccCBN2mw0klSzfYzz']",dance pop drum and bass edm house liquid funk pop dance tropical house uk dance dance pop edm electro house pop pop dance pop edm tropical house,2020,186.75,72,0.503,0.754,7,56.366,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524
10PwPpr7BBxYon3pwS7k5G,Simplemente Amigos,Ana Gabriel,['41ESHLayJ5sDKjAOv6cMhe'],latin latin pop mariachi ranchera,1988,227.6,72,0.531,0.514,6,48.747,1,0.044,0.432,0.0,0.155,0.372,141.233
187Pge0WmJNoS73kaIORSE,Figurinha - Ao Vivo,"Douglas & Vinicius, MC Bruninho","['7M83IzPXGA4ClZJ5reW2Ro', '3shPgAzHMyRwWOkXeoWKeB']",batidao romantico brega funk brega romantico funk carioca pop teen brasileiro sertanejo pop,2020,206.002,72,0.591,0.757,7,56.678,1,0.0734,0.346,0.0,0.931,0.574,76.094
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,['1vCWHaC5f2uS3yhpwWbIA6'],dance pop edm pop pop dance,2019,277.262,72,0.592,0.873,9,54.35,1,0.0275,0.0715,0.00982,0.142,0.516,122.011
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),"Roddy Ricch, Gunna","['757aE44tKEUQEqRuT6GnEB', '2hlmm7s2ICUX0LVIhVFlZQ']",melodic rap rap trap atl hip hop melodic rap rap trap,2019,158.692,72,0.886,0.479,4,51.946,0,0.334,0.077,0.0,0.135,0.408,130.029
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),"Offset, Cardi B","['4DdkRBBYG6Yk9Ka8tdJ9BW', '4kYSro6naA4h99UJvo89HB']",pop pop rap postteen pop rap atl hip hop hip hop pop rap rap southern hip hop trap,2019,205.803,72,0.919,0.622,1,52.616,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022
5HBDBBr5OV90lubqW8ctJF,if we never met,John K,['73eAAfRkS2Vi4hx68oTJJE'],alt z chill rb electropop pop postteen pop,2019,144.427,72,0.958,0.376,8,52.937,1,0.0523,0.171,0.0,0.127,0.331,107.964
58qX77t2VWMWcycsh9zKLc,i don't want to watch the world end with someone else,Clinton Kane,['7okSU80WTrn4LXlyXYbX3P'],alt z indie cafe pop pop,2020,184.505,72,0.535,0.359,2,50.657,1,0.0607,0.771,0.0,0.111,0.488,154.163
7BdlyzVvOqmwPH9dYtZfsx,Dead Eyes,"Promoting Sounds, Powfu, Ouse","['5b0j3TTNSKCByBq4rHYKvG', '6bmlMHgSheBauioMgKv2tn', '6R29RU7eyQHSNc5kaHPWJn']",emo rap sad rap sad rap emo rap,2019,219.429,72,0.719,0.651,7,54.122,1,0.0274,0.127,0.0,0.0763,0.288,104.956
3EtyEzMpfKSaoVhPunvbRV,Leave Me Alone,NF,['6fOMl44jA4Sp5b9PpYCkzz'],hip hop pop rap rap,2019,308.652,72,0.722,0.741,1,56.28,1,0.19,0.249,0.0,0.151,0.46,162.11
0YP8kt3sAYTj6eEyesreQH,Glass House (feat. Naomi Wild),"Machine Gun Kelly, Naomi Wild","['6TIYQ3jFPwQSRmorSezPxX', '5EBlHXi71tDXnFtroEh7Rg']",ohio hip hop pop rap indie electropop,2019,201.74,72,0.68,0.586,1,52.99,0,0.0567,0.0174,3.19e-06,0.128,0.196,149.968
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,['3DiDSECUqqY1AuBP8qtaIa'],hip pop neo soul pop rb urban contemporary,2020,208.208,72,0.656,0.722,0,55.274,0,0.0478,0.556,0.0,0.134,0.301,90.097
2iS1BUa0VwSil4uQ89cfst,Los No Tan Tristes,"Nanpa Básico, Gera MX, Charles Ans","['1cUpGtXcSQsovNYEZOQgOG', '2hejA1Dkf8v8R0koF44FvW', '5lYeiQxUTcGKVgAuTqbTeL']",latin hip hop mexican hip hop rap conciencia mexican hip hop rap conciencia colombian hip hop mexican hip hop,2021,246.001,72,0.603,0.508,2,50.563,1,0.217,0.114,0.0,0.14,0.301,86.723
0FBgQ1eevuO0NP8Nm4wjiy,Paper Loving,Christopher Martin,['3dXC1YPbnQPsfHPVkm1ipj'],dancehall lovers rock modern reggae reggae fusion,2011,213.453,72,0.628,0.616,5,54.685,0,0.309,0.0859,0.0,0.216,0.879,178.387
4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),"Bryson Tiller, Drake","['2EMAnMvWE2eb56ToJVfCWs', '3TVXtAsR1Inumwj472S9r4']",kentucky hip hop pop pop rap rb rap trap canadian hip hop canadian pop hip hop pop rap rap toronto rap,2020,198.822,72,0.714,0.582,5,52.728,0,0.0808,0.0129,0.0,0.0774,0.338,92.819
5tqNWWiySiABLrGAvSWsO5,Is It Just Me? (feat. Charlie Puth),"Sasha Sloan, Charlie Puth","['4xnihxcoXWK3UqryOSnbw5', '6VuMaDnrHyPL1p4EHjYLi7']",alt z electropop indie cafe pop pop postteen pop dance pop pop postteen pop viral pop,2020,154.275,72,0.682,0.363,2,49.163,1,0.0261,0.699,3e-05,0.363,0.203,94.978
0T4AitQuq8IJhWBWuZwkFA,群青,YOASOBI,['64tJ2EAv1R6UaZqc4iOCyj'],jpop japanese teen pop,2020,248.444,72,0.719,0.87,10,56.927,1,0.0472,0.321,0.0,0.187,0.732,134.979
0v8OKUrqZGoEbgEUXScRSQ,Hear Me Tonight,"Alok, THRDL!FE","['0NGAZxHanS9e0iNHpR8f2W', '04O00MEN0lHEKWTwRjb1nS']",electro house pop nacional slap house uk dance,2020,188.5,72,0.695,0.902,8,57.281,0,0.0526,0.0422,1.8e-05,0.0934,0.355,125.999
52IsIvHidofM9JMjw78Jyz,再会 (produced by Ayase),"LiSA, Uru","['0blbVefuxOGltDBa00dspv', '6le80R1opKnTlP4o3KvA2k']",jpop japanese singersongwriter anime anime rock jpixie jpop,2020,242.167,72,0.713,0.606,7,54.282,0,0.0328,0.315,0.0,0.262,0.492,90.005
7w5cxTEzp1rfV3KCy0Bd5N,Home,Edward Sharpe & The Magnetic Zeros,['7giUHu5pv6YTZgSkxxCcgh'],double drumming indie folk indie pop la indie modern rock stomp and holler,2009,303.2,72,0.542,0.589,2,53.377,1,0.0318,0.292,0.000522,0.177,0.137,111.665
5l9c6bJmzvftumhz4TMPgk,Harvest Moon,Neil Young,['6v8FB84lnmJs434UJf2Mrm'],album rock canadian singersongwriter classic canadian rock classic rock mellow gold permanent wave psychedelic rock rock roots rock singersongwriter,1992,303.213,72,0.648,0.309,2,47.568,1,0.0264,0.526,0.000249,0.124,0.407,112.929
2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,['4bthk9UfsYUYdcFyqxmSUU'],new romantic new wave new wave pop permanent wave rock soft rock sophistipop synthpop,1985,393.667,72,0.511,0.942,0,49.593,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909
5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,['1zxDewzd2j1ZdSBGaYcr0y'],album rock mellow gold new romantic new wave pop power pop soft rock,1985,221.84,72,0.555,0.757,1,52.132,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607
1p9dxTMtG4gZpLp7yzvT54,Eté 90,Therapie TAXI,['5MynxBz4ZMqvUzpcxTZl4C'],french indie pop french indietronica french pop new french touch,2021,192.613,72,0.649,0.618,9,52.309,1,0.0779,0.0215,1.16e-06,0.0911,0.381,92.02
7Gk5OrMYaMRtT2JmgJVAfk,Pupila,"ANAVITÓRIA, Vitor Kley","['1sPg5EHuQXTMElpZ4iUgXe', '4FGcERJWMg8ENOLixwF71U']",brazilian edm nova mpb folk brasileiro nova mpb pop lgbtq brasileira pop nacional portuguese pop,2019,202.288,72,0.716,0.426,10,50.424,1,0.128,0.401,0.0,0.11,0.434,88.794
7HmLm3SiBGJeVpJ552PJJP,Love Again,"Alok, Alida","['0NGAZxHanS9e0iNHpR8f2W', '1kiq2kUV0cbLUhJsr7cpW0']",norwegian pop electro house pop nacional slap house,2021,147.40200000000002,72,0.635,0.822,0,55.679,0,0.0581,0.0534,1.73e-05,0.121,0.338,127.191
7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,The Buggles,['057gc1fxmJ2vkctjQJ7Tal'],early synthpop new romantic new wave new wave pop synthpop zolo,1980,252.773,72,0.68,0.678,1,48.452,1,0.0754,0.103,0.00828,0.204,0.251,131.165
1zPefdsgeLBNZjkxKstBrh,Euro,SCH,['2kXKa3aAFngGz2P4GjG5w2'],pop urbaine rap marseille,2021,162.733,72,0.877,0.585,1,51.932,0,0.164,0.0553,4.86e-05,0.0523,0.499,121.014
5IDnEkOCdOp1F0XTAMG3Rk,LOPSA STORY,1PLIKÉ140,['4Ue6MAZqz18NlaOQomRXLU'],drill francais french hip hop pop urbaine rap francais,2020,176.28,72,0.793,0.421,11,51.441,0,0.308,0.816,0.0,0.121,0.419,99.806
06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,Rednex,['22Zqu1yyebVnbve8FxbJ2g'],bubblegum dance eurodance europop hip house swedish country,1994,194.0,72,0.729,0.936,9,52.464,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,"Ice Cube, Das EFX","['3Mcii5XWf6E0lrY3Uky4cA', '0auu2itHTxEdAMRHvx7CyG']",east coast hip hop gangster rap hardcore hip hop hip hop rap turntablism conscious hip hop g funk gangster rap hardcore hip hop hip hop rap west coast rap,1994,273.107,72,0.934,0.735,1,53.332,1,0.251,0.031,8.6e-06,0.107,0.768,101.368
1AWXiUQjoQfcmqaBEtaOoL,Ode To My Family,The Cranberries,['7t0rwkOPGlDPEhaOcVtOt9'],irish rock pop rock,1994,270.707,72,0.364,0.45,7,49.883,1,0.0234,0.0598,1.57e-06,0.282,0.139,94.188
6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),Aerosmith,['7Ey4PD4MYsKc5I2dolUwbH'],album rock classic rock hard rock rock,1987,265.773,72,0.54,0.982,4,57.038,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294
5xLyTbCFONUGUuG0LtUxjn,"Girls, Girls, Girls",Mötley Crüe,['0cc6vw3VN8YlIcvr1v7tBL'],glam metal hard rock metal rock sleaze rock,1987,270.427,72,0.6,0.931,7,55.353,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123
4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,The Cure,['7bu3H8JO7d0UbMoVzbo70s'],new wave permanent wave rock,1987,212.013,72,0.437,0.94,9,53.054,1,0.0426,0.0524,0.000573,0.222,0.48,151.417
1eyek0KJEh2v5HQ9uQSybb,Modern Loneliness,Lauv,['5JZ7CnR6gTvEMKX4g70Amv'],electropop pop postteen pop,2020,252.337,72,0.702,0.508,8,52.895,1,0.035,0.144,0.0,0.108,0.143,82.008
5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,The Black Keys,['7mnBLXK823vNxN3UWB7Gfz'],alternative rock blues rock garage rock modern alternative rock modern blues rock modern rock punk blues rock,2011,224.333,72,0.505,0.833,0,55.368,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
12GV2Wr4p1hBWQCrQcVsew,Pilote (feat. Hamza),"PLK, Hamza","['3DCWeG2J1fZeu0Oe6i5Q6m', '5gs4Sm2WQUkcGeikMcVHbh']",french hip hop pop urbaine rap conscient rap francais belgian hip hop french hip hop pop urbaine rap belge rap francais,2020,187.307,72,0.844,0.562,2,52.256,0,0.137,0.217,0.000636,0.114,0.574,94.976
3F1P0QzdXtBz0MXy7KIO5w,Fever,"Dua Lipa, Angèle","['6M2wZ9GZgrQXHCFfjv46we', '3QVolfxko2UyCOtexhVTli']",belgian pop variete francaise dance pop pop uk pop,2020,156.911,72,0.868,0.693,6,52.948,0,0.181,0.0597,0.00399,0.106,0.396,114.999
4h1XaZGJm0skvKAzjc8CtJ,Aluminium,SCH,['2kXKa3aAFngGz2P4GjG5w2'],pop urbaine rap marseille,2021,174.933,72,0.911,0.493,1,50.855,1,0.0729,0.198,0.00211,0.102,0.342,124.999
73CKjW3vsUXRpy3NnX4H7F,Fake Plastic Trees,Radiohead,['4Z8W4fKeB5YxbusRsdQVPb'],alternative rock art rock melancholia oxford indie permanent wave rock,1995,290.707,72,0.463,0.229,2,47.408,1,0.0297,0.167,0.0997,0.202,0.135,73.543
6tkvkyjha4cq0ZRzOGz3Mv,Du måste finnas,Newkid,['5wXRHaEx8AvtUv0gyZHGf6'],swedish idol pop swedish pop,2020,198.473,72,0.531,0.493,0,52.497,0,0.0456,0.279,0.0,0.0909,0.122,72.375
4WbKmrxCQ8gp8qEjyRpXtb,Amor Ordinario,Danna Paola,['5xSx2FM8mQnrfgM1QsHniB'],latin latin pop latin viral pop mexican pop pop,2021,190.36,72,0.426,0.395,6,51.525,0,0.0483,0.569,0.0,0.126,0.289,140.369
3uouaAVXpQR3X8RYkJyitQ,CYANIDE,Daniel Caesar,['20wkVLutqVOYrc0kxFs7rA'],canadian contemporary rb pop rb,2019,194.96,72,0.589,0.652,10,52.502,1,0.373,0.704,0.00055,0.125,0.486,158.49
